pincode,district,state_name,latitude,longitude
142026,LUDHIANA,PUNJAB,30.795928,75.474374
142027,LUDHIANA,PUNJAB,30.910272,75.749674
142028,LUDHIANA,PUNJAB,30.835743,75.62718
142029,LUDHIANA,PUNJAB,30.795646,75.756486
142030,LUDHIANA,PUNJAB,29.986984,77.366416
142031,LUDHIANA,PUNJAB,30.621137,75.439242
142032,LUDHIANA,PUNJAB,30.63272,75.509165
142033,LUDHIANA,PUNJAB,29.016635,76.991731
142034,LUDHIANA,PUNJAB,30.755655,75.561538
142035,LUDHIANA,PUNJAB,29.137384,79.030923
142036,LUDHIANA,PUNJAB,30.864184,75.353292
142037,MOGA,PUNJAB,30.739144,75.244863
142038,MOGA,PUNJAB,30.655938,74.982482
142039,MOGA,PUNJAB,30.780851,75.211467
142040,MOGA,PUNJAB,30.919789,75.036026
142041,MOGA,PUNJAB,30.922084,74.851714
142042,MOGA,PUNJAB,30.930565,75.181168
142043,MOGA,PUNJAB,30.885958,75.118724
142044,FIROZEPUR,PUNJAB,31.075445,74.897018
142045,MOGA,PUNJAB,30.736355,75.138542
142046,MOGA,PUNJAB,30.612946,75.211492
142047,FIROZEPUR,PUNJAB,30.9544,74.957445
142048,MOGA,PUNJAB,30.805079,74.917763
142049,MOGA,PUNJAB,30.715724,75.185353
142050,FIROZEPUR,PUNJAB,30.898738,74.798899
142052,FIROZEPUR,PUNJAB,30.816909,75.096302
142053,MOGA,PUNJAB,30.806288,75.215589
142054,MOGA,PUNJAB,30.840049,75.272374
142055,MOGA,PUNJAB,30.604948,75.269702
142056,MOGA,PUNJAB,30.705703,75.184659
142057,MOGA,PUNJAB,30.604511,75.31681
142058,MOGA,PUNJAB,30.8622,75.103296
142060,FIROZEPUR,PUNJAB,30.878349,74.619938
143001,AMRITSAR,PUNJAB,31.635354,74.876686
143002,AMRITSAR,PUNJAB,31.63428,74.861278
143003,AMRITSAR,PUNJAB,31.63,74.88
143004,AMRITSAR,PUNJAB,31.6386,74.8826
143005,AMRITSAR,PUNJAB,31.63,74.83
143006,AMRITSAR,PUNJAB,31.620659,74.878855
143008,AMRITSAR,PUNJAB,31.688333,74.925
143009,AMRITSAR,PUNJAB,31.575712,74.832511
143022,AMRITSAR,PUNJAB,31.574444,74.905556
143101,AMRITSAR,PUNJAB,31.718544,74.826569
143102,AMRITSAR,PUNJAB,31.8375,74.7445
143103,AMRITSAR,PUNJAB,31.786667,74.851667
143105,AMRITSAR,PUNJAB,31.614615,74.79
143107,AMRITSAR,PUNJAB,31.6078,74.707273
143108,AMRITSAR,PUNJAB,31.6375,74.659167
143109,AMRITSAR,PUNJAB,31.797788,74.782
143111,AMRITSAR,PUNJAB,31.554799,75.169091
143112,AMRITSAR,PUNJAB,31.505,75.194
143113,AMRITSAR,PUNJAB,31.622043,75.014286
143114,AMRITSAR,PUNJAB,31.674,75.233
143115,AMRITSAR,PUNJAB,31.514444,75.096667
143116,AMRITSAR,PUNJAB,31.637,75.085
143117,TARN TARAN,PUNJAB,31.448443,75.012026
143118,TARN TARAN,PUNJAB,31.4514,75.112857
143119,AMRITSAR,PUNJAB,31.696042,75.087908
143149,AMRITSAR,PUNJAB,31.566667,75.081111
143201,AMRITSAR,PUNJAB,31.510228,75.267422
143202,AMRITSAR,PUNJAB,31.58605,75.214833
143203,AMRITSAR,PUNJAB,31.600715,75.3075
143204,AMRITSAR,PUNJAB,31.556667,75.323333
143205,AMRITSAR,PUNJAB,31.5925,75.2875
143301,TARN TARAN,PUNJAB,31.477143,74.797143
143302,TARN TARAN,PUNJAB,31.42425,74.824444
143303,TARN TARAN,PUNJAB,31.346485,74.696898
143304,TARN TARAN,PUNJAB,31.30616,74.759873
143305,TARN TARAN,PUNJAB,31.386777,74.600909
143401,TARN TARAN,PUNJAB,31.457758,74.918607
143402,TARN TARAN,PUNJAB,31.460044,74.917477
143406,TARN TARAN,PUNJAB,31.481429,74.985714
143407,TARN TARAN,PUNJAB,31.33,75.211667
143408,TARN TARAN,PUNJAB,31.29296,74.986434
143409,TARN TARAN,PUNJAB,31.791695,75.134144
143410,TARN TARAN,PUNJAB,31.313875,74.915714
143411,TARN TARAN,PUNJAB,31.375963,74.975738
143412,TARN TARAN,PUNJAB,31.206667,74.921667
143413,AMRITSAR,PUNJAB,31.476667,74.316667
143414,TARN TARAN,PUNJAB,31.50258,74.682
143415,TARN TARAN,PUNJAB,31.34297,74.864802
143416,TARN TARAN,PUNJAB,31.292762,74.8
143419,TARN TARAN,PUNJAB,31.20723,74.599827
143422,TARN TARAN,PUNJAB,31.3475,75.1225
143501,AMRITSAR,PUNJAB,31.663333,74.956667
143502,AMRITSAR,PUNJAB,31.72605,75.03
143504,AMRITSAR,PUNJAB,31.766607,74.988571
143505,GURDASPUR,PUNJAB,31.817375,75.203274
143506,GURDASPUR,PUNJAB,31.766174,75.24132
143507,GURDASPUR,PUNJAB,31.814781,75.129651
143511,GURDASPUR,PUNJAB,31.916111,75.16777
143512,GURDASPUR,PUNJAB,31.857143,75.164286
143513,GURDASPUR,PUNJAB,31.897756,75.086631
143514,GURDASPUR,PUNJAB,31.678238,75.339938
143515,GURDASPUR,PUNJAB,31.68015,75.441988
143516,GURDASPUR,PUNJAB,31.802857,75.385714
143517,GURDASPUR,PUNJAB,31.857143,75.501429
143518,GURDASPUR,PUNJAB,31.790636,75.284536
143519,GURDASPUR,PUNJAB,31.958251,75.300715
143520,GURDASPUR,PUNJAB,32.025919,75.328764
143521,GURDASPUR,PUNJAB,32.043274,75.39888
143525,GURDASPUR,PUNJAB,32.150818,75.37722
143526,GURDASPUR,PUNJAB,32.083154,75.311669
143527,GURDASPUR,PUNJAB,31.804077,75.456888
143528,GURDASPUR,PUNJAB,31.832212,75.41148
143529,GURDASPUR,PUNJAB,31.983318,75.38972
143530,GURDASPUR,PUNJAB,32.019253,75.460987
143531,GURDASPUR,PUNJAB,32.061,75.474
143532,GURDASPUR,PUNJAB,31.81,75.406293
143533,GURDASPUR,PUNJAB,32.1175,75.5675
143534,PATHANKOT,PUNJAB,32.184159,75.46111
143601,AMRITSAR,PUNJAB,31.76375,74.97375
143602,GURDASPUR,PUNJAB,31.867778,74.99
143603,AMRITSAR,PUNJAB,31.883997,74.84871
143604,GURDASPUR,PUNJAB,31.968279,75.069021
143605,GURDASPUR,PUNJAB,31.932,75.088
143606,AMRITSAR,PUNJAB,31.788,74.8
144001,JALANDHAR,PUNJAB,31.326802,75.586926
144002,JALANDHAR,PUNJAB,31.35534,75.541779
144003,JALANDHAR,PUNJAB,31.330615,75.508931
144004,JALANDHAR,PUNJAB,31.327236,75.590015
144005,JALANDHAR,PUNJAB,31.300299,75.630428
144006,JALANDHAR,PUNJAB,31.300299,75.630428
144007,JALANDHAR,PUNJAB,31.300299,75.630428
144008,JALANDHAR,PUNJAB,31.337791,75.565155
144009,JALANDHAR,PUNJAB,31.326723,75.586847
144010,JALANDHAR,PUNJAB,31.300299,75.630428
144011,JALANDHAR,PUNJAB,31.326723,75.586847
144012,JALANDHAR,PUNJAB,31.1923,75.3453
144020,JALANDHAR,PUNJAB,31.2611,75.627876
144021,JALANDHAR,PUNJAB,31.270162,75.589598
144022,JALANDHAR,PUNJAB,31.308899,75.612552
144023,JALANDHAR,PUNJAB,31.300299,75.630428
144024,JALANDHAR,PUNJAB,31.26886,75.656486
144025,JALANDHAR,PUNJAB,31.376715,75.630918
144026,JALANDHAR,PUNJAB,31.349315,75.613318
144027,JALANDHAR,PUNJAB,31.326723,75.586847
144028,JALANDHAR,PUNJAB,31.339562,75.601974
144029,JALANDHAR,PUNJAB,31.12846,75.859446
144030,JALANDHAR,PUNJAB,31.367712,75.696174
144031,JALANDHAR,PUNJAB,31.52747,75.8066
144032,JALANDHAR,PUNJAB,31.317394,75.749438
144033,JALANDHAR,PUNJAB,31.529533,75.103479
144034,JALANDHAR,PUNJAB,31.263733,75.75927
144035,JALANDHAR,PUNJAB,31.37264,75.787995
144036,JALANDHAR,PUNJAB,31.279739,75.776835
144037,JALANDHAR,PUNJAB,31.379907,75.768055
144039,JALANDHAR,PUNJAB,31.293399,75.58624
144040,JALANDHAR,PUNJAB,31.183428,75.487539
144041,JALANDHAR,PUNJAB,31.325008,75.680114
144042,JALANDHAR,PUNJAB,31.52747,75.8066
144043,JALANDHAR,PUNJAB,31.269417,75.775595
144044,JALANDHAR,PUNJAB,31.52747,75.8066
144101,JALANDHAR,PUNJAB,31.33812,75.657558
144102,JALANDHAR,PUNJAB,31.382029,75.276668
144103,JALANDHAR,PUNJAB,31.390774,75.700049
144104,JALANDHAR,PUNJAB,31.364911,75.671424
144105,HOSHIARPUR,PUNJAB,31.233283,75.471715
144106,JALANDHAR,PUNJAB,31.452618,75.734692
144201,JALANDHAR,PUNJAB,31.326525,75.577581
144202,HOSHIARPUR,PUNJAB,31.434658,75.123413
144204,HOSHIARPUR,PUNJAB,31.447043,75.376217
144205,HOSHIARPUR,PUNJAB,31.81726,75.657304
144206,HOSHIARPUR,PUNJAB,31.445753,75.449101
144207,HOSHIARPUR,PUNJAB,31.759204,75.674832
144208,HOSHIARPUR,PUNJAB,31.011726,75.44473
144209,HOSHIARPUR,PUNJAB,31.134315,74.891826
144210,HOSHIARPUR,PUNJAB,31.263894,75.575329
144211,HOSHIARPUR,PUNJAB,31.54753,75.883956
144212,HOSHIARPUR,PUNJAB,31.565251,75.830812
144213,HOSHIARPUR,PUNJAB,31.825452,75.651461
144214,HOSHIARPUR,PUNJAB,30.983408,75.343413
144216,HOSHIARPUR,PUNJAB,31.48363,75.403652
144221,HOSHIARPUR,PUNJAB,31.599789,75.638254
144222,HOSHIARPUR,PUNJAB,31.629452,75.527461
144223,HOSHIARPUR,PUNJAB,31.205908,75.007163
144224,HOSHIARPUR,PUNJAB,29.792466,76.942472
144301,JALANDHAR,PUNJAB,31.407506,75.634037
144302,JALANDHAR,PUNJAB,31.109556,75.270587
144303,JALANDHAR,PUNJAB,31.409525,75.638009
144305,HOSHIARPUR,PUNJAB,31.349658,74.973413
144306,HOSHIARPUR,PUNJAB,31.877726,75.77373
144311,JALANDHAR,PUNJAB,31.598809,75.33605
144401,KAPURTHALA,PUNJAB,31.249461,75.800202
144402,KAPURTHALA,PUNJAB,31.222772,75.761926
144403,KAPURTHALA,PUNJAB,31.281603,75.742747
144404,HOSHIARPUR,PUNJAB,31.439032,75.705901
144405,KAPURTHALA,PUNJAB,31.424458,75.831573
144406,HOSHIARPUR,PUNJAB,30.982982,75.662002
144407,KAPURTHALA,PUNJAB,31.314134,75.790591
144408,KAPURTHALA,PUNJAB,31.348882,75.868855
144409,JALANDHAR,PUNJAB,31.110209,75.756203
144410,JALANDHAR,PUNJAB,31.110899,75.759388
144411,KAPURTHALA,PUNJAB,31.235036,75.741858
144415,SHAHID BHAGAT SINGH NAGAR,PUNJAB,31.300299,75.630428
144416,JALANDHAR,PUNJAB,31.1553,75.797276
144417,SHAHID BHAGAT SINGH NAGAR,PUNJAB,31.18435,75.816414
144418,JALANDHAR,PUNJAB,31.144156,75.868654
144419,JALANDHAR,PUNJAB,31.1149,75.804707
144421,SHAHID BHAGAT SINGH NAGAR,PUNJAB,31.13465,75.969655
144422,SHAHID BHAGAT SINGH NAGAR,PUNJAB,31.135533,75.852743
144501,SHAHID BHAGAT SINGH NAGAR,PUNJAB,31.220725,75.794432
144502,SHAHID BHAGAT SINGH NAGAR,PUNJAB,31.179886,75.846704
144503,SHAHID BHAGAT SINGH NAGAR,PUNJAB,31.234725,75.854779
144504,SHAHID BHAGAT SINGH NAGAR,PUNJAB,31.23015,75.833638
144505,SHAHID BHAGAT SINGH NAGAR,PUNJAB,31.210058,75.889538
144506,SHAHID BHAGAT SINGH NAGAR,PUNJAB,31.21525,75.901757
144507,SHAHID BHAGAT SINGH NAGAR,PUNJAB,31.144557,75.909318
144508,SHAHID BHAGAT SINGH NAGAR,PUNJAB,31.300299,75.630428
144509,SHAHID BHAGAT SINGH NAGAR,PUNJAB,31.203033,75.851676
144510,SHAHID BHAGAT SINGH NAGAR,PUNJAB,31.23158,75.944646
144511,SHAHID BHAGAT SINGH NAGAR,PUNJAB,31.21886,75.989006
144512,SHAHID BHAGAT SINGH NAGAR,PUNJAB,31.180512,76.040804
144513,SHAHID BHAGAT SINGH NAGAR,PUNJAB,31.1675,75.962886
144514,SHAHID BHAGAT SINGH NAGAR,PUNJAB,31.21,75.98672
144515,SHAHID BHAGAT SINGH NAGAR,PUNJAB,31.098914,76.119461
144516,SHAHID BHAGAT SINGH NAGAR,PUNJAB,31.128537,76.100978
144517,SHAHID BHAGAT SINGH NAGAR,PUNJAB,31.1338,75.954176
144518,SHAHID BHAGAT SINGH NAGAR,PUNJAB,31.07675,76.006078
144519,HOSHIARPUR,PUNJAB,31.516645,75.592262
144520,HOSHIARPUR,PUNJAB,31.144327,75.652334
144521,SHAHID BHAGAT SINGH NAGAR,PUNJAB,31.255426,75.647429
144522,SHAHID BHAGAT SINGH NAGAR,PUNJAB,31.257995,75.762001
144523,HOSHIARPUR,PUNJAB,31.366995,75.568
144524,SHAHID BHAGAT SINGH NAGAR,PUNJAB,30.979327,75.345667
144525,SHAHID BHAGAT SINGH NAGAR,PUNJAB,31.221193,75.506801
144526,SHAHID BHAGAT SINGH NAGAR,PUNJAB,31.247997,75.576167
144527,HOSHIARPUR,PUNJAB,31.211596,75.0464
144528,HOSHIARPUR,PUNJAB,31.300322,75.542131
144529,HOSHIARPUR,PUNJAB,31.22266,75.605667
144530,HOSHIARPUR,PUNJAB,31.499193,75.846801
144531,HOSHIARPUR,PUNJAB,31.075321,75.488001
144532,HOSHIARPUR,PUNJAB,31.338245,75.5655
144533,SHAHID BHAGAT SINGH NAGAR,PUNJAB,31.516,75.904
144601,KAPURTHALA,PUNJAB,31.378162,75.368267
144602,KAPURTHALA,PUNJAB,31.34831,75.41814
144603,KAPURTHALA,PUNJAB,31.342213,75.393173
144606,KAPURTHALA,PUNJAB,31.372412,75.314365
144620,KAPURTHALA,PUNJAB,31.301284,75.490276
144621,KAPURTHALA,PUNJAB,31.584606,75.518836
144622,KAPURTHALA,PUNJAB,31.503503,75.534783
144623,JALANDHAR,PUNJAB,31.309078,75.398023
144624,KAPURTHALA,PUNJAB,31.541711,75.451434
144625,JALANDHAR,PUNJAB,31.222375,75.902484
144626,KAPURTHALA,PUNJAB,31.200785,75.199376
144628,KAPURTHALA,PUNJAB,31.460332,75.300202
144629,JALANDHAR,PUNJAB,31.179997,75.492049
144630,JALANDHAR,PUNJAB,31.21789,75.573591
144631,KAPURTHALA,PUNJAB,31.49894,75.906785
144632,JALANDHAR,PUNJAB,31.203428,75.766291
144633,JALANDHAR,PUNJAB,31.182487,75.690274
144701,JALANDHAR,PUNJAB,31.235128,75.453184
144702,JALANDHAR,PUNJAB,31.224141,75.329374
144703,JALANDHAR,PUNJAB,31.594578,75.664144
144801,JALANDHAR,PUNJAB,31.39542,75.421337
144802,KAPURTHALA,PUNJAB,31.457448,75.364761
144803,JALANDHAR,PUNJAB,31.271605,75.68808
144804,KAPURTHALA,PUNJAB,31.481772,75.408852
144805,JALANDHAR,PUNJAB,31.397512,75.411918
144806,JALANDHAR,PUNJAB,31.332199,75.547404
144819,KAPURTHALA,PUNJAB,31.561669,75.564938
145001,PATHANKOT,PUNJAB,32.271991,75.661832
145022,PATHANKOT,PUNJAB,32.400869,75.812421
145023,PATHANKOT,PUNJAB,32.280546,75.598147
145024,PATHANKOT,PUNJAB,32.196637,75.50444
145025,PATHANKOT,PUNJAB,32.217773,75.54074
145026,PATHANKOT,PUNJAB,32.191091,75.419627
145027,PATHANKOT,PUNJAB,32.31083,75.519673
145029,PATHANKOT,PUNJAB,32.277758,75.60296
145101,PATHANKOT,PUNJAB,32.122673,75.579192
146001,HOSHIARPUR,PUNJAB,31.515963,75.904004
146021,HOSHIARPUR,PUNJAB,31.339193,75.558801
146022,HOSHIARPUR,PUNJAB,31.24266,75.247334
146023,HOSHIARPUR,PUNJAB,31.333193,75.484801
146024,HOSHIARPUR,PUNJAB,31.497418,75.178287
146101,HOSHIARPUR,PUNJAB,31.423991,75.751001
146102,HOSHIARPUR,PUNJAB,31.445997,75.764
146103,HOSHIARPUR,PUNJAB,31.415321,75.601335
146104,HOSHIARPUR,PUNJAB,31.211995,75.7005
146105,HOSHIARPUR,PUNJAB,31.568654,75.612668
146106,HOSHIARPUR,PUNJAB,31.555321,75.648001
146107,HOSHIARPUR,PUNJAB,31.215321,75.574668
146108,HOSHIARPUR,PUNJAB,31.27266,75.389001
146109,HOSHIARPUR,PUNJAB,31.218596,75.4814
146110,HOSHIARPUR,PUNJAB,31.433193,75.662801
146111,HOSHIARPUR,PUNJAB,31.508596,75.5564
146112,HOSHIARPUR,PUNJAB,31.404178,75.680364
146113,HOSHIARPUR,PUNJAB,31.61302,75.700664
146114,HOSHIARPUR,PUNJAB,31.57242,75.519101
146115,HOSHIARPUR,PUNJAB,31.439087,75.479101
146116,HOSHIARPUR,PUNJAB,31.454315,75.346826
147001,PATIALA,PUNJAB,30.684315,76.421673
147002,PATIALA,PUNJAB,30.350014,76.442083
147003,PATIALA,PUNJAB,30.349181,76.416153
147004,PATIALA,PUNJAB,30.449755,76.267903
147005,PATIALA,PUNJAB,30.336398,76.325185
147006,PATIALA,PUNJAB,30.416667,76.375
147007,PATIALA,PUNJAB,30.288943,76.33495
147008,PATIALA,PUNJAB,30.334,76.386
147021,PATIALA,PUNJAB,30.365111,76.470625
147101,PATIALA,PUNJAB,30.114153,76.225637
147102,PATIALA,PUNJAB,29.307365,77.804292
147103,PATIALA,PUNJAB,30.286903,76.488361
147104,PATIALA,PUNJAB,30.560644,76.407006
147105,PATIALA,PUNJAB,29.958502,76.134375
147111,PATIALA,PUNJAB,30.172185,76.52941
147201,PATIALA,PUNJAB,30.305905,76.210037
147202,PATIALA,PUNJAB,30.522868,76.210479
147203,FATEHGARH SAHIB,PUNJAB,30.602934,76.212578
147301,FATEHGARH SAHIB,PUNJAB,30.658122,76.255533
148001,SANGRUR,PUNJAB,30.245444,75.840396
148002,SANGRUR,PUNJAB,29.965463,76.789737
148017,SANGRUR,PUNJAB,29.796129,76.743537
148018,SANGRUR,PUNJAB,30.399159,76.010898
148019,MALERKOTLA,PUNJAB,30.596912,75.864079
148020,MALERKOTLA,PUNJAB,25.396278,76.692253
148021,MALERKOTLA,PUNJAB,30.656188,75.830505
148022,SANGRUR,PUNJAB,30.65904,76.029212
148023,MALERKOTLA,PUNJAB,29.080097,76.239938
148024,SANGRUR,PUNJAB,30.40081,75.89692
148025,SANGRUR,PUNJAB,30.720992,75.734195
148026,SANGRUR,PUNJAB,29.250024,76.431594
148027,SANGRUR,PUNJAB,28.587128,75.403888
148028,SANGRUR,PUNJAB,29.077595,76.618891
148029,SANGRUR,PUNJAB,30.122587,75.670048
148030,SANGRUR,PUNJAB,30.01121,75.837414
148031,SANGRUR,PUNJAB,28.242742,76.661173
148033,SANGRUR,PUNJAB,28.943606,76.295727
148034,SANGRUR,PUNJAB,30.181967,76.002824
148035,SANGRUR,PUNJAB,29.346739,77.943264
148100,BARNALA,PUNJAB,28.89037,76.621153
148101,BARNALA,PUNJAB,29.98977,75.203854
148102,BARNALA,PUNJAB,29.354692,75.542052
148103,BARNALA,PUNJAB,29.33303,74.468445
148104,BARNALA,PUNJAB,29.825719,75.083869
148105,BARNALA,PUNJAB,29.670805,75.461284
148106,SANGRUR,PUNJAB,30.206111,75.691625
148107,BARNALA,PUNJAB,30.343468,75.380101
148108,BARNALA,PUNJAB,30.235633,76.316516
148109,BARNALA,PUNJAB,30.040271,75.866716
151001,BATHINDA,PUNJAB,30.170878,74.908866
151002,BATHINDA,PUNJAB,30.21032,74.907907
151003,BATHINDA,PUNJAB,30.160259,74.891122
151004,BATHINDA,PUNJAB,30.160259,74.891122
151005,BATHINDA,PUNJAB,30.012198,74.888081
151006,BATHINDA,PUNJAB,30.2046,74.949
151101,BATHINDA,PUNJAB,30.141433,75.087838
151102,BATHINDA,PUNJAB,30.308295,75.063278
151103,BATHINDA,PUNJAB,30.244316,75.208296
151104,BATHINDA,PUNJAB,30.302912,75.177204
151105,BATHINDA,PUNJAB,30.21318,75.072261
151106,BATHINDA,PUNJAB,30.334086,75.109507
151108,BATHINDA,PUNJAB,30.286508,75.14166
151111,BATHINDA,PUNJAB,30.222465,75.099456
151201,BATHINDA,PUNJAB,30.019303,75.411448
151202,FARIDKOT,PUNJAB,30.465319,74.942986
151203,FARIDKOT,PUNJAB,30.666212,74.740482
151204,FARIDKOT,PUNJAB,30.558825,74.805146
151205,FARIDKOT,PUNJAB,30.477354,74.934932
151206,BATHINDA,PUNJAB,29.341892,74.942464
151207,MOGA,PUNJAB,30.621931,74.842434
151208,MOGA,PUNJAB,30.485216,74.859295
151209,FARIDKOT,PUNJAB,30.623774,74.774789
151210,SRI MUKTSAR SAHIB,PUNJAB,30.284955,74.439375
151211,SRI MUKTSAR SAHIB,PUNJAB,30.182206,74.87834
151212,FARIDKOT,PUNJAB,30.408548,74.937427
151213,FARIDKOT,PUNJAB,30.688934,74.773135
151214,FARIDKOT,PUNJAB,30.68884,75.306547
151301,BATHINDA,PUNJAB,30.011607,74.95768
151302,BATHINDA,PUNJAB,29.965657,75.097801
151401,BATHINDA,PUNJAB,30.110335,74.81987
151501,MANSA,PUNJAB,30.015545,75.32924
151502,MANSA,PUNJAB,29.929804,75.533158
151503,MANSA,PUNJAB,29.86472,75.432215
151504,MANSA,PUNJAB,30.091938,75.480453
151505,MANSA,PUNJAB,29.974483,75.265201
151506,MANSA,PUNJAB,29.97652,75.130571
151507,MANSA,PUNJAB,29.718906,75.228662
151508,MANSA,PUNJAB,30.298008,75.196017
151509,BATHINDA,PUNJAB,30.074455,75.205832
151510,MANSA,PUNJAB,30.15048,75.301752
152001,FIROZEPUR,PUNJAB,30.927546,74.610497
152002,FIROZEPUR,PUNJAB,30.983699,74.60512
152003,FIROZEPUR,PUNJAB,31.00006,74.66028
152004,FIROZEPUR,PUNJAB,30.077434,74.580046
152005,FIROZEPUR,PUNJAB,30.634829,74.83323
152020,FAZILKA,PUNJAB,30.488465,74.131154
152021,FIROZEPUR,PUNJAB,30.846749,74.583299
152022,FIROZEPUR,PUNJAB,30.678177,74.396542
152023,FIROZEPUR,PUNJAB,30.855684,74.431562
152024,FAZILKA,PUNJAB,30.602556,74.271312
152025,SRI MUKTSAR SAHIB,PUNJAB,30.500735,74.678034
152026,SRI MUKTSAR SAHIB,PUNJAB,30.526859,74.567798
152028,FIROZEPUR,PUNJAB,30.933427,74.776858
152031,SRI MUKTSAR SAHIB,PUNJAB,30.531374,74.782571
152032,SRI MUKTSAR SAHIB,PUNJAB,30.414149,74.487038
152033,FAZILKA,PUNJAB,30.905656,74.625316
152101,SRI MUKTSAR SAHIB,PUNJAB,30.286965,74.702989
152107,SRI MUKTSAR SAHIB,PUNJAB,30.326223,74.609694
152112,SRI MUKTSAR SAHIB,PUNJAB,30.345154,74.35893
152113,SRI MUKTSAR SAHIB,PUNJAB,30.113617,74.573032
152114,SRI MUKTSAR SAHIB,PUNJAB,30.158831,74.652348
152115,SRI MUKTSAR SAHIB,PUNJAB,30.635595,74.678294
152116,FAZILKA,PUNJAB,30.373736,74.196035
152117,FAZILKA,PUNJAB,30.46291,74.469826
152118,FAZILKA,PUNJAB,30.618062,74.449269
152121,FAZILKA,PUNJAB,30.387199,74.076972
152122,FAZILKA,PUNJAB,30.272768,74.131365
152123,FAZILKA,PUNJAB,30.457769,74.113161
152124,FAZILKA,PUNJAB,30.405677,74.399536
152128,FAZILKA,PUNJAB,30.520039,74.308677
152132,FAZILKA,PUNJAB,30.220997,74.157274
160001,CHANDIGARH,CHANDIGARH,30.759461,76.803098
160002,CHANDIGARH,CHANDIGARH,30.691591,76.761183
160003,CHANDIGARH,CHANDIGARH,30.684289,76.746594
160004,CHANDIGARH,CHANDIGARH,30.647306,76.789028
160005,CHANDIGARH,CHANDIGARH,30.966611,76.371528
160006,CHANDIGARH,CHANDIGARH,30.742,76.7834
160009,CHANDIGARH,CHANDIGARH,30.744306,76.795042
160011,CHANDIGARH,CHANDIGARH,30.756722,76.78575
160012,CHANDIGARH,CHANDIGARH,30.754319,76.783486
160014,CHANDIGARH,CHANDIGARH,30.717675,76.720568
160015,CHANDIGARH,CHANDIGARH,30.749569,76.774917
160016,CHANDIGARH,CHANDIGARH,30.692051,76.69841
160017,CHANDIGARH,CHANDIGARH,30.742083,76.783361
160018,CHANDIGARH,CHANDIGARH,30.737167,76.789653
160019,CHANDIGARH,CHANDIGARH,30.72792,76.803838
160020,CHANDIGARH,CHANDIGARH,30.742083,76.783361
160022,CHANDIGARH,CHANDIGARH,30.725069,76.769569
160023,CHANDIGARH,CHANDIGARH,30.739639,76.767028
160025,CHANDIGARH,CHANDIGARH,30.752972,75.7185
160030,CHANDIGARH,CHANDIGARH,30.726445,76.77729
160036,CHANDIGARH,CHANDIGARH,30.710369,76.725729
160043,CHANDIGARH,CHANDIGARH,30.742083,76.783361
160047,CHANDIGARH,CHANDIGARH,30.699714,76.545457
160055,S.A.S NAGAR,PUNJAB,30.770943,76.058244
160059,S.A.S NAGAR,PUNJAB,30.850581,75.1582
160062,S.A.S NAGAR,PUNJAB,30.763021,75.941461
160071,S.A.S NAGAR,PUNJAB,30.966611,73.53025
160101,CHANDIGARH,CHANDIGARH,30.703414,76.768094
160102,CHANDIGARH,CHANDIGARH,30.692164,76.754011
160103,S.A.S NAGAR,PUNJAB,30.692051,76.69841
160104,S.A.S NAGAR,PUNJAB,30.692051,76.69841
171001,SHIMLA,HIMACHAL PRADESH,31.101995,77.174629
171002,SHIMLA,HIMACHAL PRADESH,31.088778,77.176185
171003,SHIMLA,HIMACHAL PRADESH,31.23409,77.492469
171004,SHIMLA,HIMACHAL PRADESH,31.183222,77.281633
171005,SHIMLA,HIMACHAL PRADESH,31.198484,77.297295
171006,SHIMLA,HIMACHAL PRADESH,31.13699,77.268243
171007,SHIMLA,HIMACHAL PRADESH,31.149171,77.401949
171008,SHIMLA,HIMACHAL PRADESH,31.104556,77.10925
171009,SHIMLA,HIMACHAL PRADESH,31.122567,77.253167
171010,SHIMLA,HIMACHAL PRADESH,31.076556,77.139417
171011,SHIMLA,HIMACHAL PRADESH,31.051893,77.285724
171012,SHIMLA,HIMACHAL PRADESH,31.098865,77.374226
171013,SHIMLA,HIMACHAL PRADESH,31.26126,77.527342
171014,SHIMLA,HIMACHAL PRADESH,28.71832,77.298893
171015,SHIMLA,HIMACHAL PRADESH,31.1669,77.1746
171018,SHIMLA,HIMACHAL PRADESH,31.291808,77.268919
171019,SHIMLA,HIMACHAL PRADESH,31.215654,77.316364
171102,SOLAN,HIMACHAL PRADESH,30.934361,77.082038
171103,SHIMLA,HIMACHAL PRADESH,31.208481,77.304589
171201,SHIMLA,HIMACHAL PRADESH,31.123512,77.386175
171202,SHIMLA,HIMACHAL PRADESH,31.117006,77.355149
171203,SHIMLA,HIMACHAL PRADESH,30.995205,77.303011
171204,SHIMLA,HIMACHAL PRADESH,31.089605,77.233531
171205,SHIMLA,HIMACHAL PRADESH,31.116001,77.26455
171206,SHIMLA,HIMACHAL PRADESH,31.195512,77.407103
171207,SHIMLA,HIMACHAL PRADESH,31.110658,77.47815
171208,SHIMLA,HIMACHAL PRADESH,31.171995,77.377032
171209,SHIMLA,HIMACHAL PRADESH,31.186726,77.236315
171210,SHIMLA,HIMACHAL PRADESH,29.998133,77.5661
171211,SHIMLA,HIMACHAL PRADESH,31.168212,77.396978
171212,SHIMLA,HIMACHAL PRADESH,31.212404,77.410621
171213,SHIMLA,HIMACHAL PRADESH,31.257019,77.394711
171214,SHIMLA,HIMACHAL PRADESH,31.097634,77.315472
